file,sentence_cleaned
asr_sinhala/data/d8/d843d6a90d.flac,බුදුන් සමග වාසය කිරීම නම් වූ
asr_sinhala/data/a1/a10172d9d2.flac,මරණය යනු මොළයේ මරණය නොව
asr_sinhala/data/b0/b0391fc350.flac,එයා නුවණින් කල්පනා කරනවා
asr_sinhala/data/a3/a3c45cc98c.flac,කොයිතරම් සුනම්‍ය විදිහට
asr_sinhala/data/7e/7e82db8fe4.flac,ධනපතීන් රැකීමට මිස අප වෙනුවෙන් නොවේය.
asr_sinhala/data/71/716b848d15.flac,අධ්‍යාපන වෙළඳාමේ පුරෝගාමින් අතරට
asr_sinhala/data/d8/d81555680f.flac,ඇත්තටම ළමයින් පැවිදි කිරීම සම්බන්ධ කාරණා
asr_sinhala/data/f0/f0bcd20b40.flac,ස්ථානය මොරටුවේ කුරුස හංදියේ
asr_sinhala/data/ed/edfdeeb081.flac,ඇය පෙම්වතා සමඟ එක් වී සාර්ථක ජීවිතයක් ආරම්භ කරයි
asr_sinhala/data/e3/e33c6a67e3.flac,අද කාපු පුන්නක්කු දිරවල නෑ වගේ
asr_sinhala/data/c0/c0c446ba24.flac,නූතන සිංහලයාට පරිවර්තනය කිරීමට පුළුවන.
asr_sinhala/data/c6/c637b45b7e.flac,දුගති ප්‍රතිසන්ධි ලබති.
asr_sinhala/data/42/42c59a708e.flac,"එනම් සම්මා දිට්ඨි, සම්මා සංකප්ප,"
asr_sinhala/data/c3/c399d4239a.flac,එහෙම බැලුවොත්
asr_sinhala/data/c0/c0ac157169.flac,පරිප්පු ගෝනි දැම්මෙ.
asr_sinhala/data/34/34e72a4eea.flac,මනුෂ්‍ය ජීවිත
asr_sinhala/data/e4/e4ccdc2347.flac,ඉතින් සාමාන්‍ය ලෝකෙ ඉන්න මිනිස්සුමනෙ
asr_sinhala/data/ee/ee2bcb03d9.flac,සම්බාධක සදහා මුහුණ දිය හැකි එකම විසදුමයි.
asr_sinhala/data/a2/a208979655.flac,අනෙක් අතට අපට සත්‍ය මුණ ගැහෙන්නේ
asr_sinhala/data/30/30d426d08a.flac,විශාල පිරිසකගේ රස්සා නැති කළා.
asr_sinhala/data/f8/f8f303f7c7.flac,තායිලන්තේ සමාජ පරිහානියට හේතුව
asr_sinhala/data/a3/a3c29a6088.flac,අපේ හිත් වල නැති
asr_sinhala/data/52/5225538019.flac,බිහිකිරීමට හැකි වනු ඇතැයි මම හිතනවා.
asr_sinhala/data/a6/a6c2777aa9.flac,කීයක් උනත් කමක් නැහැ.
asr_sinhala/data/cf/cf5055be4e.flac,එහෙයින් මෝඩයෝ
asr_sinhala/data/f6/f652a7a185.flac,බලන්න ආපු වෙලාවෙ
asr_sinhala/data/72/72220e3d9d.flac,රහත් වන්නට බලාපොරොත්තු වන අය
asr_sinhala/data/01/018b52ff3f.flac,උසස් අධ්‍යාපන කටයුතු වලට හිරවුණු නිසා
asr_sinhala/data/b1/b1e414d67d.flac,සහ තෙල් ටිකක් පමණි.
asr_sinhala/data/1f/1f9cee9ef7.flac,තෝර බේරගන්නෙ කොහොමද?
asr_sinhala/data/f4/f45aa3ed56.flac,ඒත් අපේ සිල් ඇත්තන්ට නම්
asr_sinhala/data/ea/ea882d0792.flac,අනෙක් ජනයාට හිතසුව
asr_sinhala/data/21/215c13ccff.flac,අන්‍ය ආගමිකයන්ට කෙසේවත් එය වටහා ගත නොහැකිය.
asr_sinhala/data/78/781e36545b.flac,මේ වගේ විවිධ විදිහට
asr_sinhala/data/d1/d1df11d4e9.flac,අවසර හිමියනි අනෙකුත් පින්වතුනි
asr_sinhala/data/47/47d6a3516f.flac,තමන් වහන්සේ විසින් ප්‍රත්‍යක්‍ෂයෙන් ම
asr_sinhala/data/5e/5e7c06fa96.flac,ඇතුල්වන විටම ඇති සැප පුටුවක තරුණයන් දෙදෙනෙක් දුම් වැටියක් උරමින් සිටියේ ය.
asr_sinhala/data/32/32b04a1e69.flac,දිගින් දිගටම විස්මයට පත් වූයෙමි
asr_sinhala/data/ef/ef77f2424c.flac,ලස්සනම ලස්සන තෙළිගු චිත්‍රපටියක්
asr_sinhala/data/da/da30e8f15d.flac,වැඩ තහනමට ලක් කරන ලිපියයි
asr_sinhala/data/f7/f7f6ee949d.flac,ඇයි බන් මැරුනම අජීවී කියල දන්නවැ නොවැ
asr_sinhala/data/d2/d2e6a62852.flac,හලෝ අභීත
asr_sinhala/data/d9/d988379ed5.flac,ලජ්ජා බය නැති දුසිල් භික්ෂූහු පහළ වෙති.
asr_sinhala/data/43/43d6151f48.flac,එයාලාගේ වැඩේ නම්
asr_sinhala/data/da/da6eeda18e.flac,තමන් වහන්සේගේ ආත්ම විමුක්තිය උදෙසා පමණක්
asr_sinhala/data/d9/d965266f62.flac,ලැබෙන රැකවරණය වැඩියි කිව්වොත්?
asr_sinhala/data/95/9510dcb089.flac,මොකද කඩේ එව්ව ඇන්දම කහනවලු
asr_sinhala/data/3c/3c66921b59.flac,මෙයට හේතුව නොදන්නා තැනැත්තා
asr_sinhala/data/85/8567b36fb0.flac,අධ්‍යාපනයට උසස් අධ්‍යාපනයට වෙන් කරන
asr_sinhala/data/03/03a24bc753.flac,අහංසක කොල්ලොත් අමාරුවේ
asr_sinhala/data/b8/b83c8d619f.flac,බුදුරජාණන් වහන්සේගේ ධර්මයෙන්
asr_sinhala/data/e5/e56ee03ca6.flac,දුටු පමණින් මෙලෙස චෝදනා කිරීම වැරදියී
asr_sinhala/data/6c/6c27304eef.flac,බුත්සරණ පොළොන්නරු රාජධානි සමයේදීත්
asr_sinhala/data/95/958df5a138.flac,ඒ කතාවම ගෙතිලා තියෙන්නේ
asr_sinhala/data/bd/bdd7a31a1e.flac,කුඩා දරුවන්ගේ විනෝද ක්‍රීඩා
asr_sinhala/data/41/417347258b.flac,එසේ යන අතරතුර
asr_sinhala/data/5a/5a52a56acb.flac,සාමගෙ මුතුන් මිත්තොත් එදා ඒකම තමා කලේ
asr_sinhala/data/82/82a724edbe.flac,සැළුන් එකේ දොර ගාව.
asr_sinhala/data/2b/2b2072209d.flac,දෙනෙක් තුවාල ලැබූහ
asr_sinhala/data/4b/4b8d8c47d1.flac,කාන්තාර දකින්න
asr_sinhala/data/2f/2fb6b8f62a.flac,මේ ශත වර්ෂයේදීම උඹලගෙ ජාතිය
asr_sinhala/data/e5/e51a4629b3.flac,ගුරුවරු වැඩ නොකරනව කියන්නෙ
asr_sinhala/data/bd/bd98cefebd.flac,කෙනෙක් සතුරුකම් කරලා නැතිවෙනවා නොව
asr_sinhala/data/c5/c5c2316b69.flac,චෛත්‍යයේ ප්‍රතිසංස්කරණ කටයුතු ද ප්‍රමාද විය
asr_sinhala/data/68/68e6c02cb0.flac,සේවාව පිළිබඳව අධීක්ෂණයක්ද සිදුකළ යුතුව ඇත
asr_sinhala/data/43/436f2f8c3b.flac,ඇත්තම සීන් එක උගේ තාත්තට ත්‍රීවිලර් ගැරේජ් එකක් තියෙනවා ගෙදර
asr_sinhala/data/dd/dd59a55067.flac,මෙලොවදී මෙන්ම පරලොවදී ද
asr_sinhala/data/c2/c22a4d6f3f.flac,කිහිප දෙනකු බොරු චෝදනා කළා.
asr_sinhala/data/10/108f4371f5.flac,ස්වාමි පුරුෂයාට ස්වකීය බිරිඳ මරා දැමීම සම්බන්ධයෙන්
asr_sinhala/data/5c/5cf62aa080.flac,රුසියාවේ සිට ජාත්‍යන්තරය දක්වා
asr_sinhala/data/50/50176f5f8f.flac,ඔබ නගන පැන මට ගෝචර වීමත්
asr_sinhala/data/5b/5bee0a8387.flac,එහෙත් අද බොහෝ විට සිදු වන්නේ
asr_sinhala/data/72/723efc9502.flac,මේකී තර්ක ගොඩනැගෙන්නේ
asr_sinhala/data/a7/a74e7dad7e.flac,අර්ථ විරහිත ක්‍රියාවක් බව මගේ හැගීමය
asr_sinhala/data/72/727b1e181c.flac,අපි එ දා හිටිය කූඩුව ඇතුලේ
asr_sinhala/data/87/8730cb40d1.flac,ගේන්න බලාපොරොත්තු වෙනවා කියල
asr_sinhala/data/72/72d4b70ee3.flac,"සිත, කය, වචනය යන තුන්දොර"
asr_sinhala/data/25/255dd42ee8.flac,මොකද අපේ ජන විඥ්ඥානය සැකසී ඇත්තේ අපේ විදියටයි
asr_sinhala/data/3d/3d6983875b.flac,එවිට රහතන් වහන්සේලා ඒ දෙවඟන හට මහාස්ථූපයේ ආනුභාව ගැන පවසා වෙන විමානයකට යන්නට සුදුසු රුකක් පෙන්වා දුන් සේක.
asr_sinhala/data/eb/eb81926b3c.flac,මගේ යාලුවෙක්.
asr_sinhala/data/f3/f3e0d75f03.flac,එය යුද පිටියක
asr_sinhala/data/52/52c6345e75.flac,බෞද්ධයන්ට තමන් දිළිඳු අය යනුවෙන්
asr_sinhala/data/f0/f0c9f461c2.flac,අදටත් වාසුදෙවට යාපනයෙ චන්ද තියෙනව
asr_sinhala/data/63/63e4375921.flac,බලන කෙනාට දැනෙන ගතිය වැඩියි
asr_sinhala/data/62/625297df1a.flac,දේශගුණික විපර්යාසයන් හේතුවෙන් සිදු වන ක්‍රියාදාමයන්
asr_sinhala/data/64/64848ee6bb.flac,ඒකට කෑ ගහන්නෙ නැතුව.
asr_sinhala/data/68/68078a84f4.flac,අපේ හිත්වල තියාගන්න.
asr_sinhala/data/11/114437b1bd.flac,මෙවැනි අඩවි කියවන විශාල මිනිසුන් ප්‍රමාණයක් හිටියත්
asr_sinhala/data/fa/fae1841ef5.flac,වටිනා ලිපි ලබාදෙන්න
asr_sinhala/data/f7/f7af2170ad.flac,බුදු පදවියෙන් සලකා
asr_sinhala/data/b9/b91bc23d67.flac,අසා තිබු නිසා
asr_sinhala/data/3c/3c34422c2f.flac,මචං දිගටම සබ් දෙන්න
asr_sinhala/data/65/65eacc34f2.flac,රසයේ වෙනසක් ඇති බව.
asr_sinhala/data/95/9552908068.flac,මිනි මරපු සෙන්පතියන්ට රජු මුකුත් කිව්වේ නෑ
asr_sinhala/data/5a/5a7b0b625f.flac,ඉතින් කවුද මේ පුද්ගලයා
asr_sinhala/data/ed/ed6ff7db88.flac,බුදුරජාණන් වහ්නසේ කාලසටහනකට අනුව
asr_sinhala/data/0f/0f0a33a5c0.flac,පුරන් වෙල්යායක් තමයි අස්වද්දලා තියෙන්නේ
asr_sinhala/data/e6/e6fe3cea00.flac,ඒ අරහත්වය දකින්න තියෙනවා.
asr_sinhala/data/a2/a231f2844c.flac,මේ නිසා ගමේ පන්සල
asr_sinhala/data/a7/a7fa39171f.flac,අකුසල් බුදින්නාත් අද එනවා
asr_sinhala/data/8e/8e3bb2f193.flac,උද්ඝෝෂකයෝ බැංකොක් අගනුවර වීදි ඔස්සේ
asr_sinhala/data/d3/d3c434b611.flac,තාම පුතා ගොඩක් ‍පොඩි වුණාට
asr_sinhala/data/c8/c86d4bfe90.flac,මුවන්පැලැස්ස ගත්තොත් ඒ පරිසරය හිතේ මැවෙනවා
asr_sinhala/data/fa/fa1481c963.flac,ඒක නිසානේ
asr_sinhala/data/86/86ca06addc.flac,සමාජය නිවැරදි දිශානතියක් කරා
asr_sinhala/data/85/85cbe8c2f2.flac,බහුතරය ආගමක් අදහන්නේ නැහැ
asr_sinhala/data/82/82ae9bcd47.flac,කකුලේ වළලුකර දණහිස ඉඟටිය සහ උරහිස
asr_sinhala/data/6b/6b6922caf4.flac,සිතේ කයේ පහසුව ඇතිවෙන ආහාර පාන
asr_sinhala/data/d3/d36edea163.flac,කෘමියාගේ අයිතිවාසිකම උදුරා
asr_sinhala/data/fe/febffe6bd0.flac,එබැවින් ආරම්භයේ දී
asr_sinhala/data/62/62a51dba6a.flac,නොයෙකුත් ශිල්පීය ක්‍රම උපයෝගි කරගත්හ.
asr_sinhala/data/f8/f8f0cb376a.flac,ඉහල දේශපාලකයින් ප්‍රාදේශියව ජනතාවටද
asr_sinhala/data/bd/bd37f5cd62.flac,එක තලගොයෙක්
asr_sinhala/data/dd/dd1643282d.flac,ඔය වගේ මිනිස්සු කට්ටිය එකතු වෙලා
asr_sinhala/data/c9/c92dabbf21.flac,සිදුනොවනු ඇත
asr_sinhala/data/09/097d3a6d5a.flac,හැබැයි ඔබ මේ කියන කතාව
asr_sinhala/data/47/472b76725e.flac,මැරෙන්නට හැකි වේවි.
asr_sinhala/data/0f/0feeb8f66b.flac,මල් උයනක්ව තිබූ බව ඒ ගැන තතු දත්තෝ කියති
asr_sinhala/data/cf/cf374bcfad.flac,ඔවුනට අමතකව ඇත්තා සේ ය.
asr_sinhala/data/34/349a5cbbfc.flac,ගහන දඩයෙන් බේරෙන්න උදවු ඉල්ලීමක්.
asr_sinhala/data/a2/a2adbcb0cf.flac,මෙතුමා ඊලඟ නායකයා උනත් වෙනව නම්.
asr_sinhala/data/0f/0f87f7971b.flac,ආණ්ඩුකාර පදවියේ වැඩ බලද්දීය.
asr_sinhala/data/d4/d478dd398c.flac,ඉන්දියාවේ රාමායනේ එන රාම කුමරු
asr_sinhala/data/27/277c60ad42.flac,පීතෘමූලික සමාජයේ බලපෑම
asr_sinhala/data/c0/c07dcfaecb.flac,ඇය දශකයේ මැද භාගය වන විට
asr_sinhala/data/33/339c0bda0a.flac,ඔබ යන්න ආනන්දයෙනි
asr_sinhala/data/40/40ccdb6f44.flac,එනම් ගුරුවරු සහ දෙමව්පියන්
asr_sinhala/data/76/763054529b.flac,යම් සැකසහිත ස්ථානයක් පරික්ෂාවට ලක් කරනවා.
asr_sinhala/data/08/0874d5f859.flac,විනය පරීක්‍ෂණයක් තියන්න වෙනවා.
asr_sinhala/data/a4/a48d7908d8.flac,වෙනස්ම එකකි.
asr_sinhala/data/a6/a6e5d1131f.flac,හැබැයි පරිසරය ගැන ලියනකොට ඇහුවෙ නැහැ
asr_sinhala/data/f2/f2bca37f1f.flac,පළාත් සභා මන්දිරය ඉදිරිපිට රැස්වීමක් පැවැත්වුණු බවද
asr_sinhala/data/a0/a05c82a0b4.flac,මරණය සාධාරණ බව
asr_sinhala/data/34/3494164689.flac,චතුර මොකෝ මේ
asr_sinhala/data/5e/5e6f2de069.flac,එම කාලයෙහි උන්වහන්සේ
asr_sinhala/data/a6/a6db0fdec4.flac,ඊට පස්සේ කැරල් දෙවියන්ගෙන් ඉල්ලනවා
asr_sinhala/data/bd/bdb1fa0c5b.flac,අපේ සහයෝගය ඔබට ලැබෙයි.
asr_sinhala/data/66/6601cb8f4a.flac,හිතන්න පුළුවන්කමින් තමයි මේක වෙන්නෙ.
asr_sinhala/data/0b/0b130b5071.flac,මෙන්න මේ ප්‍රශ්ණය.
asr_sinhala/data/4a/4ad7b6c37f.flac,තොපිට අනින්න ගිහින් ද?
asr_sinhala/data/34/34382f8058.flac,කාලය ගත කිරීමේ පරමාර්ථයෙන් නෙමෙයි.
asr_sinhala/data/fa/fa437510f7.flac,අන්තිමට බැටරියක් හරි තෙල් කුප්පියක් හරි
asr_sinhala/data/dc/dcfd657786.flac,ප්‍රචාරය බොහොම මදි.
asr_sinhala/data/95/95bda4cd19.flac,මුදල් කියන දේ අවශ්‍යයි
asr_sinhala/data/21/2191ec99b7.flac,එය වන සංරක්ෂණ දෙපාර්තමේන්තුව
asr_sinhala/data/3b/3b9d8e603b.flac,ඉස්සර කියවපු පොත් පත්
asr_sinhala/data/53/53f1e6e8b8.flac,ඒත් සබ් එක
asr_sinhala/data/bd/bdd7a24ce2.flac,කළගුණ සැලකීමේ පරමාදර්ශය ක්‍රියාවට
asr_sinhala/data/f2/f2f1a2a320.flac,අඩේ මේ පද ලිව්ව එකා කව්ද බං
asr_sinhala/data/70/70a96a9296.flac,ඒත් බොහෝ දේට
asr_sinhala/data/19/19645bdf6b.flac,මට මොනවා කළත් කමක් නැහැ.
asr_sinhala/data/38/38f6c02531.flac,විෂයයයක් ලෙස හැඳින්විය නොහැකිය.
asr_sinhala/data/64/64b58cc899.flac,ප්‍රකාශ කරන්නෙ නෑ.
asr_sinhala/data/22/2265dfb2f2.flac,හොද යාලුවො ඔට්ටු අල්ලන්නෙ නෑ කියල.
asr_sinhala/data/83/836351298e.flac,සීලයේ ආනිසංස රාශියක් පෙන්වා දෙයි.
asr_sinhala/data/43/43a8009942.flac,සැවැත් නුවර හත් කෝටියක ජනකායක්
asr_sinhala/data/06/06ca189a38.flac,එවිට දක්නට ලැබෙන්නේ
asr_sinhala/data/e4/e4eac14314.flac,දිරි ගැන්වීම්වලටත්
asr_sinhala/data/12/1211902951.flac,එයාලගෙ ලොකු මහත්තැන් කිවුවා
asr_sinhala/data/01/011cf25d6b.flac,මේ ගීද නොමද පිටුබලයෙකි.
asr_sinhala/data/75/75d4575d94.flac,දේශනා කළා.
asr_sinhala/data/3d/3dee5060de.flac,කිමිදීම බව නො වේ ද?
asr_sinhala/data/72/7237012834.flac,පාලි ත්‍රිපිටකයේ උන්නතිය උදෙසා
asr_sinhala/data/f5/f5b3b86bc7.flac,"ඔබේ අලුත් ""සංසාරාරණ්‍යය අසබඩ"""
asr_sinhala/data/44/44352c0c2d.flac,ලකුණ්ඨක භද්දිය හිමිපාණන්ගේ චරිත කතාව
asr_sinhala/data/1b/1b0c614e61.flac,බෙදල දෙන බත් ඔක්කොම කෑව
asr_sinhala/data/f3/f3d225748e.flac,දැන් ඉතින් පරම්පරාව එහෙම හදලා ඉවර නිසා
asr_sinhala/data/83/83fe0de5ab.flac,හොද කන් දෙකකුත් ඕනේ වෙනවා
asr_sinhala/data/d1/d1379d21b0.flac,මගේ පාත්තරේට බෙදාපල්ලා.
asr_sinhala/data/68/68821bdf39.flac,ගොඩක් අය කතා කරලා කිව්වේ
asr_sinhala/data/cb/cb8ce3c63e.flac,මෙම වසරේ යෙදෙන අධි පොහොය
asr_sinhala/data/ef/efc2475450.flac,ඉක්මන් තීරණ ගෙන කටයුතු කරන දවසකි.
asr_sinhala/data/54/54ea25b926.flac,මහ හයියෙන් බැණ බැණ
asr_sinhala/data/1c/1c5a5042d8.flac,බෝසත් සමාජයක නම්
asr_sinhala/data/6a/6ad903d16e.flac,අයියගෙ එක නොදකින්න
asr_sinhala/data/cf/cfcb151032.flac,මහපාරෙම රහත් වුණා.
asr_sinhala/data/69/6936d53838.flac,මේ දහම බුද්ධිමතුන්ම සදහා පමණයි
asr_sinhala/data/bd/bdeb649851.flac,පංචශීලයෙහි සමාදන් කර
asr_sinhala/data/20/20ed55d09f.flac,මානසික බලය පෙන්නන්න කියල.
asr_sinhala/data/7e/7e9bc26a54.flac,දෙමව්පියන්ට නොසලකා හරිනවා
asr_sinhala/data/fd/fdd0bdf04f.flac,කාර් පාක් එකක් නං පාර
asr_sinhala/data/e5/e5f9ffc965.flac,ඒක ලොකු බරක්
asr_sinhala/data/00/0042c5ee2d.flac,ජීවමාන යථාර්ථයක් බව
asr_sinhala/data/3e/3e1f0b9ab9.flac,ගුණපාල මහත්තයෝ උඹට මගේ සුභ පැතුම්!
asr_sinhala/data/af/af4db7fdce.flac,එක් අංශයක්
asr_sinhala/data/28/2805a01456.flac,අප කළ ගුරුකමක් වැරදුනේ නැත.
asr_sinhala/data/6e/6e2dfa91e2.flac,හැම දේටම මුල
asr_sinhala/data/9e/9e7be56d51.flac,කිසිදු විටෙක පරිසරය කෙලෙසීමට
asr_sinhala/data/73/73cadeba34.flac,වෙනත් ප්‍රදේශ කරා යද්දී
asr_sinhala/data/09/091a575904.flac,සෑහිමකට පත් වන්නට නම් බැරිය
asr_sinhala/data/45/454c9dcda4.flac,තම අමනකම ලොවට හෙළි කරන කොට බලන අයට පිළිකුලක් දැනේ
asr_sinhala/data/5c/5c82d79e3f.flac,ඇතැම් කාරණා අප ඉගෙනගනු ලබන්නේ පුහුණුවේ ප්‍රතිඵලයක් වශයෙනි.
asr_sinhala/data/ef/ef9112f945.flac,ඉන්ද්‍රඛීලයක් වගේ කියලා.
asr_sinhala/data/39/399aeb5ca7.flac,අතරමං වෙලා තියෙන්නෙ
asr_sinhala/data/02/029b7dd9ea.flac,ගල්කණුවල කොටස් අද ද
asr_sinhala/data/d1/d138ee9bb1.flac,එවැනි සත්ත්ව බිලි පූජා
asr_sinhala/data/3f/3f06dbd185.flac,අන්න ඒ වගේ ගීතයේ අරුත
asr_sinhala/data/ef/ef93128d21.flac,අමාරුයි තමයි.
asr_sinhala/data/ca/ca6b5baaf2.flac,තමන්ට කුරුසිය දාපු ජාතිය
asr_sinhala/data/98/98daf08fe3.flac,එම පෞරාණික උරුමය පිරුණු කළුගල් ඇල්ලූ
asr_sinhala/data/04/0461aedd4b.flac,දේශපාලනය විසින්
asr_sinhala/data/8e/8e967e416c.flac,මොන තරම් උත්සහයක් ගන්නවද
asr_sinhala/data/ab/ab11a232da.flac,හැබැයි ඔය කියන විදියේ වෛරයක්
asr_sinhala/data/9a/9a71ba32b6.flac,අයියා ඔව්ව ඔහොම තමා.
asr_sinhala/data/37/3717afcd8c.flac,කියල තේරෙන්නේ නැහැ
asr_sinhala/data/60/603da4e8e5.flac,යෝග ශාස්ත්‍රයේ සඳහන්.
asr_sinhala/data/e1/e173e7d2a9.flac,උඹ වගේ ගොන්නු සුද්දන්ට අල්ලන තාක්
asr_sinhala/data/52/52822622b6.flac,කියලා මම කිව්වා.
asr_sinhala/data/37/379fe619b6.flac,කර්න් පඬිවරයා කියයි.
asr_sinhala/data/35/352e694fa6.flac,ඉතා අඩුමුදලට ලැබෙන නිසා නියම කල මාත්‍රාවට
asr_sinhala/data/04/0483f9516f.flac,අපේ පාක්ෂිකයින් දැන් දුක්වින්දා හොඳටම ඇති.
asr_sinhala/data/05/05428b6b37.flac,නිර්මාණය රස විඳින්නා රසිකයා
asr_sinhala/data/f6/f69e7bcf47.flac,දැනට නිර්මාණ කරගෙන යනවා
asr_sinhala/data/f6/f68bcc1bc3.flac,පෙරහර 12 ක් ගමන් කිරීමෙන් පසුවයි.
asr_sinhala/data/0c/0ce0c1a2c9.flac,බෝසතුන් සිතේ සවියෙන්
asr_sinhala/data/0b/0b2fa635cc.flac,ඔප්පු කරල නේද තියෙන්නේ
asr_sinhala/data/1e/1edc903103.flac,ඔවුන්ට හැකියාවක් නොමැති බැවිනි.
asr_sinhala/data/dc/dcea61f995.flac,කලකට ඉහතදී බෞද්ධ රාජ්‍යයන් වේ
asr_sinhala/data/bd/bd57179ae8.flac,එක වරම මුළු පළාතම දෙවනත් කරමින් අකුණක් පුපුරා ගියේය
asr_sinhala/data/3d/3d7dfadbf1.flac,ලෝකයේ ධර්මය වෙනුවට අධර්ම යදින
asr_sinhala/data/ca/ca68ef8cd7.flac,මුළු ලොවටම වාසනාවකි
asr_sinhala/data/4c/4c18b7ae6b.flac,නියම මනුස්ස ආත්මයක් ලබන්නේ
asr_sinhala/data/4b/4bea825b04.flac,විනය නීති බුදු හිමියෝ ද එ අයුරින් ම අනුගමනය කළහ.
asr_sinhala/data/e4/e4435d6011.flac,යෝග ව්‍යායාමවලින්ද
asr_sinhala/data/c3/c3720f2bf0.flac,ගුවන් මගීන් සංඛ්‍යාවකට
asr_sinhala/data/b8/b85b8a9a3b.flac,දැන් දන්නවනේ
asr_sinhala/data/60/60ab77ac90.flac,කියල විශ්වාස කරනවා.
asr_sinhala/data/da/da79c0b329.flac,සිහින මවන්නේ ඇයි?
asr_sinhala/data/4b/4bff1d244e.flac,මේක බෑවාතාම බැලුවෙ නෑ!
asr_sinhala/data/e9/e9747e1216.flac,මමත් හරි ආසවෙන් ඉන්නේ
asr_sinhala/data/f0/f02c878b71.flac,එයාලා හුඟ දෙනෙක්
asr_sinhala/data/5b/5b1182d4c4.flac,එකට තියෙන්නත් බෑ.
asr_sinhala/data/c0/c0720e1085.flac,දේශපාලන නායකත්ව හා හමුදාව යන දෙකම
asr_sinhala/data/6f/6f4096cca1.flac,හිස ඔසවා ප්‍රශ්නයන් ඇසිමටවත්
asr_sinhala/data/4e/4e18bbd2e0.flac,යනුවෙන්ද ඔහු සිනහසෙමින් කියා සිටියේය.
asr_sinhala/data/7c/7cfddb3928.flac,එයට අකැමැත්තක් දක්වති.
asr_sinhala/data/d3/d33acbd5f6.flac,මම තීරණය කළා ඒ පාඨමාලවක් හදාරන්න.
asr_sinhala/data/08/08b74e6119.flac,මේ ශක්තිය බලාපොරොත්තු වෙන්නෙ?
asr_sinhala/data/84/84677f456b.flac,බුදු සසුනේ පැවිදිව
asr_sinhala/data/9e/9e4615ca13.flac,මෙම පාසල ලංකාවේ තවත් දිදුලන පාසලක් බවට
asr_sinhala/data/5a/5a83b2cc3d.flac,තමන්ගෙ දරුවන් පිළිබදව තියෙන්නෙ පුදුමාකාර විශ්වාසයක්.
asr_sinhala/data/c3/c38dce09cd.flac,අශ්වයා කුලප්පු වෙලා
asr_sinhala/data/50/50c618c8e9.flac,ඔය නිඝන්ටයෝ රංචුව
asr_sinhala/data/bf/bf3ac14844.flac,අනිත් එකනම් හරි පොඩ්ඩක් බලන්නකෝ
asr_sinhala/data/51/51c63dd2dc.flac,එක්සත් භික්‍ෂු පෙරමුණේ වේදිකාව ඒකට උදාහරණයක්
asr_sinhala/data/74/7468146dc2.flac,අයිඩියා එකක් එන්න ඇතිනේ.
asr_sinhala/data/db/db90db924d.flac,අපගේ අවධානයට යොමු විය යුතු වචනයකි
asr_sinhala/data/6b/6b47adf2ad.flac,කිහිප නමකුත් සමඟ ශාන්ත ගමනින් ඉදිරියෙන් වඩින සේක
asr_sinhala/data/19/192e9f99da.flac,එහි අඩංගු කළ හැකියි.
asr_sinhala/data/d5/d5dc3c7308.flac,දුවන්නේ නැතිවත් ඇවිදිනවා.
asr_sinhala/data/c5/c5bb6601df.flac,එය ලංකාවේ ජනගහනය
asr_sinhala/data/82/82837f528b.flac,ඔයාලම බාගෙන බලන්නකෝ
asr_sinhala/data/97/97f4cf17db.flac,ඔබේ මුලින් උදාහරණවලින්
asr_sinhala/data/a3/a350f410de.flac,අකුරු හැම එකක්ම හරි නැතත්
asr_sinhala/data/82/82a91cafcd.flac,ඉතාම සරළ ආකාරයකින් මෙසේ කිව හැක.
asr_sinhala/data/5a/5ac27d6146.flac,නොමැතිව මේ විදිහට
asr_sinhala/data/28/28abfa6d6e.flac,උන් එහෙම කෙරුව
asr_sinhala/data/64/64ead876bd.flac,බ්‍රාහ්මණ වංශිකයන් සසුන්ගත වීමද
asr_sinhala/data/1d/1d713073ce.flac,මං මගේ වෙන්න නෝනටත් කිව්වේ
asr_sinhala/data/49/49c9026226.flac,අම්මාද නැති තාත්තාද පාඩුවේ පැත්තකට වී
asr_sinhala/data/d4/d4bba2c0b1.flac,ඇයි මේ
asr_sinhala/data/3a/3aad39f497.flac,මේවා ගැන අසා
asr_sinhala/data/d9/d9c9ea2955.flac,ආරම්භය මොකක්ද කියලා
asr_sinhala/data/28/28bc85ee5b.flac,අපේ මිනිස්සු ‍මුකුත් නොකර
asr_sinhala/data/2a/2a29204301.flac,කතරගම මහා දේවාලයයි.
asr_sinhala/data/c0/c0a7917c36.flac,විදුලිය ගාස්තු සෑහෙන ප්‍රමාණයකින්
asr_sinhala/data/69/698cfde221.flac,සින්හල කඩවල් වලට පමණක් යමු
asr_sinhala/data/8e/8e75dca722.flac,පුරුෂයා මෙන්ම කාන්තාව ද
asr_sinhala/data/b6/b64ebde88d.flac,හෙන්රි ස්ටීල් ඕල්කට්තුමා
asr_sinhala/data/e0/e013759493.flac,උදව් කළ පින්වතුන්ගේ නාමයන්
asr_sinhala/data/0a/0a598ad366.flac,සාමාන්‍යයෙන් ඇනෝපියාව ඇති පුද්ගලයකු
asr_sinhala/data/d8/d81dde7854.flac,ඉතිහාසයට එක් වනු ඇත.
asr_sinhala/data/43/432296d8af.flac,මඩු පල්ලි ගියා.
asr_sinhala/data/25/25b3a98e79.flac,නිකම්ම වේදිකාව මත
