sentence_cleaned,file
අද පවා සිංහල හා හින්දි නිළිය ගෙදර බිත්තියේ,asr_sinhala/data/5c/5ce4627b1e.flac
එයා පත්වීමක් ලැබිලා,asr_sinhala/data/7d/7d1ebc60e9.flac
උඹ දෙමළෙක් වගේ,asr_sinhala/data/4f/4fd7b8d394.flac
ඔය ගොඩක් කොන්ද පණ නැති,asr_sinhala/data/9a/9aaeb9c974.flac
ගම් වැසියන් කියා සිටින්නේ,asr_sinhala/data/1a/1a0c033849.flac
ජංගම දුරකථනයක් නැත.,asr_sinhala/data/f2/f213c51596.flac
ඔබ ඒක විශ්වාසකරනවා ද?,asr_sinhala/data/53/53b69392cf.flac
ජනප්‍රිය නළුවන්ගේ ලැයිස්තුව,asr_sinhala/data/d1/d183ade7b9.flac
විෂයයයක් ලෙස හැඳින්විය නොහැකිය.,asr_sinhala/data/38/38f6c02531.flac
ගුණ නැණ වඩන හෙළ ආහාර,asr_sinhala/data/46/4615e8269d.flac
එය සැකකළ යුතු දෙයකි,asr_sinhala/data/71/7120591313.flac
එනම් පෘථිවියේ ජීවය ඇතිව,asr_sinhala/data/08/085503cbf1.flac
ඒකට දාන ඕනේ,asr_sinhala/data/d7/d75dbc0565.flac
වීඩියෝ පටයක් ද ප්‍රදර්ශනය කළේය,asr_sinhala/data/30/30df213488.flac
සිතේ කයේ පහසුව ඇතිවෙන ආහාර පාන,asr_sinhala/data/6b/6b6922caf4.flac
ඉරානය තුළ බුද්ධ ප්‍රතිමා භාවිතය,asr_sinhala/data/a9/a9dbb05528.flac
ලොකු වැඩ වලට වෙන ග්‍රහලෝක,asr_sinhala/data/fa/fa9ba2ebbd.flac
ප්‍රධාන ලක්‍ෂණය වෙනස්වීමයි.,asr_sinhala/data/d2/d24e6d4b0c.flac
පතල් කපන බව මහජනතාව පවසති,asr_sinhala/data/5b/5b8893a840.flac
සම්පූර්ණයෙන් විනාශ වුණා.,asr_sinhala/data/a4/a4a7329029.flac
පුරවැසියාගෙන් ගොඩක් ලබාගත යුතුයි,asr_sinhala/data/5f/5fae160074.flac
මේෂ රැකියාව සම්බන්ධ සම්මුඛ පරීක්ෂණවලින් ජය ලබාගත හැකි,asr_sinhala/data/45/45157b4ab8.flac
ඇය විසින් කතරගම දෙවියන්ට පවසා,asr_sinhala/data/cd/cd9e451070.flac
අවංක ‍චේතනාවෙන් ක්‍රියා කරන්නේ නම්,asr_sinhala/data/dc/dcbdaf9c17.flac
ඒක මාර කතාවක්.,asr_sinhala/data/bd/bd5c1b9664.flac
අප නිහඬ කරනු ලැබ ඇති විටදීයි.,asr_sinhala/data/39/391e475910.flac
රතුපස්වල සිද්ධිය සිදුවෙද්දී,asr_sinhala/data/32/32c9c1ea97.flac
යන්න සෙවීම තුළය.,asr_sinhala/data/9d/9d3f401cea.flac
වැඩිමල් ගෑනු ළමයෙක් ඉන්නවා මිෂෙල් රානි මුඛර්ජී කියලා,asr_sinhala/data/3c/3cd2b418bd.flac
අපේ කොටස් පස් වෙනවනේ,asr_sinhala/data/34/34524fdf85.flac
මෙහි මැදියම් කිස හෙවත් මධ්‍යම රාත්‍රිය,asr_sinhala/data/25/25f3a9d0f7.flac
ඔය දත්ත එස් බී ට පෙන්නලා,asr_sinhala/data/31/3108b774af.flac
එක බොරුවක් වැසීමට යාමෙන්,asr_sinhala/data/08/08befb51ea.flac
ආණ්ඩුවක් පැමිණි පසු මහින්ද විපක්ෂ නායක විය.,asr_sinhala/data/24/241eb84672.flac
උදාවන තත්වය ගැන,asr_sinhala/data/6c/6c11fb2218.flac
වැඩ සිටිනා සේක.,asr_sinhala/data/f4/f4b1872caa.flac
දුරකතන සංවාද වැඩියි.,asr_sinhala/data/e1/e1a6163d5f.flac
උන්වහන්සේ අද අකාලයේ රෝගාතුර වීම පිළිබඳව,asr_sinhala/data/26/263aa51134.flac
උඩරට පහත රට කියලා – දෙපැත්තට බෙදිලා,asr_sinhala/data/fd/fd42d99e4a.flac
එවකට එහි අයිතිකරුවන් වූ වීරකෝන් මහතා,asr_sinhala/data/b7/b71154fb29.flac
චෛත්‍ය ඉදිකිරීමටත්,asr_sinhala/data/aa/aa4bd34f5b.flac
අපේ විවාහ මංගල්‍යයට සහභාගි වෙන,asr_sinhala/data/96/967c7ff16f.flac
මාරයාද මහා වාතයෙන් බෝසතුන් විනාශ කරමියි,asr_sinhala/data/ea/ea2c70ca65.flac
ඔය වගේම දේවල් වෙන්ඩ ඇති,asr_sinhala/data/69/69b3225aec.flac
අනික ලංකාවෙ හැම ‍සේවා දායකයෙක්ගෙම,asr_sinhala/data/1d/1d697b6adf.flac
යථා තත්ත්වයට පත් කළ හැකි,asr_sinhala/data/60/601022065c.flac
මුලින් දක්වා ඇති පරිදි,asr_sinhala/data/a9/a94c502933.flac
අපේ ස්ථාවරය නම්,asr_sinhala/data/7d/7d928ac1b4.flac
මඳ වේලාවක් ඉන්න බැරි තරම්,asr_sinhala/data/38/38665ab20a.flac
එයින් පසු හටගත් උණුසුම්කාරී තත්වය,asr_sinhala/data/33/33c8d650b8.flac
අඬබෙර වාදනය මගිනි.,asr_sinhala/data/cc/cce60b7a08.flac
මේ යහපත් කාර්යට විරුද්ධවුනා.,asr_sinhala/data/bb/bb86a24c71.flac
තීරණාත්මක වැඩ කොටසක් කරපු,asr_sinhala/data/b7/b764e5ab51.flac
ඒත් මම චිත්‍රපටය කරනකොට,asr_sinhala/data/5d/5d5b28b84f.flac
ඔවුන් ස්ව ශක්තියෙන්,asr_sinhala/data/88/886ac41b57.flac
සමාව ඉල්ලමි.,asr_sinhala/data/f4/f45b07295f.flac
අද බයිස්කෝප් තුලින්,asr_sinhala/data/db/db3659e840.flac
ඇය දශකයේ මැද භාගය වන විට,asr_sinhala/data/c0/c07dcfaecb.flac
යම් යම් දේශපාලනඥයින් විසින් ගෙන යන ක්‍රියාවක්.,asr_sinhala/data/a3/a3fcc30046.flac
මිහිඳු හිමියන්,asr_sinhala/data/f8/f8cc460e8e.flac
ඉතින් අන්තිමපේලිය මං ඉස්ස ඉස්සෙල්ලම ආවේ,asr_sinhala/data/47/476a283fb0.flac
යන අකුසල්ය.,asr_sinhala/data/94/94a82734dc.flac
කියන්නට විමසා,asr_sinhala/data/c6/c607775996.flac
ඔන්න අද හතරවෙනි කතාමාලාවේ,asr_sinhala/data/e6/e60815e572.flac
දුෂ්කරතා බොහෝ ය.,asr_sinhala/data/52/5217548d3c.flac
මෙහෙයවීම යටතේ සිදුවීම,asr_sinhala/data/c5/c50e93f916.flac
ප්‍රථමයෙන් පැමැණියේ ගමේ පන්සලටය,asr_sinhala/data/71/71485123dc.flac
හැබැයි මේ වෙච්චි දේවල් ගැන,asr_sinhala/data/4d/4de06aa3a9.flac
බොහෝ දෙනෙක් කරන්නේ,asr_sinhala/data/bd/bd335406d5.flac
මෙම අඩවියට එන පිරිසට.,asr_sinhala/data/e1/e1333cace7.flac
මෙවන් උවදුරු නිසා,asr_sinhala/data/d9/d94361d7b8.flac
එය දුටු එක් තණ්හාවෙන් අධික,asr_sinhala/data/d0/d0b345d80e.flac
බුදු දහමෙහි සමාජ ආශ්‍රය,asr_sinhala/data/3e/3ef4102d24.flac
විවද කරා,asr_sinhala/data/ff/ff73808355.flac
ඉතින් වන සත්ව දෙපාර්තමේන්තුවේ සේවයට ඇවිත් ටික දවසක් ගත වුණා.,asr_sinhala/data/6a/6aa8e14f0a.flac
කළ හැකි නම් ඒ හැම මොහොතකම,asr_sinhala/data/a9/a9daf82d1f.flac
මහසෑය කළ බිමෙහි වූ තෙළඹුගස නො කැපුවහොත්,asr_sinhala/data/6e/6e5465a451.flac
සබ් සපයන සහෝලටත් පිරිනමනවා,asr_sinhala/data/60/60a2450299.flac
තියනවද නැද්ද කියලා උඹ දන්නෙ නෑනේ.,asr_sinhala/data/38/389dd2aa1c.flac
කාම මිථ්‍යාචාරය සම්පූර්ණ වීම සඳහා,asr_sinhala/data/01/010b1fdd84.flac
ප්‍රභාකරන්ට කරගන්න දෙයක් නෑ,asr_sinhala/data/f2/f2ac98ff60.flac
අහංසක කොල්ලොත් අමාරුවේ,asr_sinhala/data/03/03a24bc753.flac
යෙදී තිබේ.,asr_sinhala/data/74/743a694389.flac
පාත්‍රයක් නොතිබුණි.,asr_sinhala/data/e9/e945491d16.flac
වෙන වෙනම ගත යුතුය.,asr_sinhala/data/12/121c50bb71.flac
මීට අවුරුදු පන්සීයකට කලින් හිටියා නම් ඒත් එච්චරයි.,asr_sinhala/data/65/65fa491f96.flac
එම නිසාම මෙම ග්‍රන්ථය,asr_sinhala/data/d7/d7c92851a6.flac
පිහිටා තිබේ.,asr_sinhala/data/61/61876fae4c.flac
තම සොයුරාට දැඩි ලෙස පහර දුන් ප්‍රතිවාදියා සමග,asr_sinhala/data/74/74058394c5.flac
අප එම ක්‍රම ගැන,asr_sinhala/data/da/da1dd0d8f6.flac
එය පෙර මෙලොව නො පැවති දෙයක්,asr_sinhala/data/42/4258c6520c.flac
කතන්දර එහෙම ගොඩක් කියවුනා.,asr_sinhala/data/a7/a71f7ce896.flac
ඒත් මන්දගාමී බවේ උපරිමය,asr_sinhala/data/c5/c573b0dbde.flac
කවියා හැඟවුම් කරන්නේ කුමක්ද?,asr_sinhala/data/25/25d253b309.flac
යහපත් වන්නේ කෙසේද යන්නත්,asr_sinhala/data/f0/f0133ee74b.flac
ඇයගෙන් අයැද්දත් ඇය පලා නොයනු ඇත.,asr_sinhala/data/a8/a85626d92e.flac
තේරුනේ නෑ! සබ් එකේ,asr_sinhala/data/27/27f3f7bb63.flac
ටිකක්වෙලා ඇති කියලා.,asr_sinhala/data/c5/c54dc5fd6c.flac
මම කිව්වෙ අපෝහනය කිරීමේ ක්‍රමය ගැන.,asr_sinhala/data/3f/3ffa4366fd.flac
උපකල්පනය කළ,asr_sinhala/data/ff/ffc5b50d81.flac
නිශ්චිත අරමුණක්,asr_sinhala/data/61/614002abd0.flac
මෙම ප්‍රශ්නය නිකාය භේදයකටද මුල්වී ඇති දාර්ශනික ප්‍රශ්නයකි.,asr_sinhala/data/1a/1ac1051a5e.flac
අදාළ බස් රථය යෙදවූ බව ඔහු සදහන් කළේය.,asr_sinhala/data/65/65d9fbeb08.flac
එසේ යන අතරතුර,asr_sinhala/data/41/417347258b.flac
තම අත්දැකීම් බෙදා ගන්නට,asr_sinhala/data/95/954b16eaea.flac
බොරුවක් නම් එය විනය අටුවාවට ඇතුළත් කළේ කුමටද?,asr_sinhala/data/ef/efb8afcc31.flac
ථූපාරාමයට නැගෙනහිරින් දැනට නටබුන්ව ඇති,asr_sinhala/data/f2/f244085265.flac
ඒත් එමඟිනුත්,asr_sinhala/data/a4/a4bf725387.flac
සෑම කටයුත්තකදීම,asr_sinhala/data/0c/0c0205926e.flac
චන්දිමාල්ට විස්සයි පිලේ නායකත්වය අහිමි විය,asr_sinhala/data/36/3664fc9b6d.flac
නිතර පාපයට බර වී පවතිනවා.,asr_sinhala/data/52/52f0cdc9e3.flac
ඒත් මේ වගේ දෙයක්,asr_sinhala/data/f0/f0bf7f0d09.flac
හරියට කියන්න මතක නෑ.,asr_sinhala/data/2a/2acda1eeaa.flac
වන්දනා කරන්න.,asr_sinhala/data/c9/c929063e21.flac
වර්තමාන ස්තූපයේ උස අඩි 192 කි.,asr_sinhala/data/ab/ab4a349a92.flac
ඒක ඉක්මනටම ක්‍රියාත්මක කෙරේවි කියල,asr_sinhala/data/12/12364e8ddb.flac
මට අභියෝග කරල තිබ්බ නිසයි,asr_sinhala/data/e5/e5cc42589e.flac
අදාළ චෝදනා ඔක්තෝබර් වැනිදාට පෙර ගොනුකරන ලෙසද,asr_sinhala/data/41/4116e43933.flac
සංගීතය බලන්න ගිහින් පොලිස් කූඩුවේ නවතී,asr_sinhala/data/83/838538115c.flac
ඒ හාමුදුරුවෝ කිව්වෙ මොකක්ද කියලා,asr_sinhala/data/3a/3aee5ce8dc.flac
අවසානයේ මේ සියල්ලන් එකතුවන්නේ,asr_sinhala/data/5f/5ffeec7279.flac
එය එතනින් අවසන් නොවී,asr_sinhala/data/3c/3cc26d9604.flac
එමෙන්ම නෙහාරාගේ ආදරය ලැබීමට තරම්,asr_sinhala/data/19/199fb0b83e.flac
කෙස් කිව්වෙ පස්වෙලා යන,asr_sinhala/data/49/494e0b0411.flac
සුවඳ විලවුන් හදන්න ඉගෙන ගන්නවා,asr_sinhala/data/46/4643b2b880.flac
අපි කලත් නැතත්,asr_sinhala/data/0d/0d7e00acf3.flac
මේව ගොඩක් වටිනවා,asr_sinhala/data/50/50abe0bd4a.flac
තාත්විකව ඉස්මතු කරන්න.,asr_sinhala/data/30/30dde2bf52.flac
එයින් ඔබගේ අවධානයට යොමු කරන්නේ,asr_sinhala/data/33/33a3df0c1d.flac
යථාර්ථවාදය හා යථාර්ථය යන පද දෙක,asr_sinhala/data/3b/3b7eaf77cd.flac
එහි අරුත් වැටහෙන පරිද්දෙන්,asr_sinhala/data/8e/8e1a6157e5.flac
මුල් නාථ දේවාලයක් ලේවැල්ල නුදුරු යක්ගහපිටියේ විය.,asr_sinhala/data/28/2892819eb1.flac
වෙන දේ පේනවානෙ.,asr_sinhala/data/5a/5a7e18b290.flac
වත්මන් ආඛ්‍යාන අර්බුදයේ ප්‍රධාන අංශයක් ලෙස,asr_sinhala/data/e0/e01ab01418.flac
ඇත්තටම මම ඒක පලකරලා ටිකකින් තමයි මතක් උනේ වරදක් උනු බව.,asr_sinhala/data/7c/7c37e35e4d.flac
මේ චිත්‍රපටය බැලුවහම මට හිතුණා මේකට,asr_sinhala/data/c8/c870c503d1.flac
අපේ සංගීතයට තාම විශාරද දෙන්නේ,asr_sinhala/data/dd/ddf13f8eb9.flac
පොඩි එවුන් හතර දෙනෙක්ව ජිවත් කරවන්ඩ.,asr_sinhala/data/f8/f887ce002e.flac
ඒක දැනුවත්ව ඔය සියළු දෙනා,asr_sinhala/data/6c/6c87ef0728.flac
සාම්ප්‍රදායික ආගමික ලෝක දෘෂ්ටිය වෙනුවට,asr_sinhala/data/1f/1f6681c14b.flac
එසේම සියලු සතුන් කෙරෙහි අප්‍රමාණ මෛත්‍රි සිත වඩන්නේ ය.,asr_sinhala/data/2a/2a2fe92a4c.flac
දන්නෙ නෑ නේහ්,asr_sinhala/data/81/814ec23201.flac
එය සෘජුවම අදාළ වීමයි.,asr_sinhala/data/1b/1b6360e45f.flac
යහපත් සිත් පහළ නොවන විට,asr_sinhala/data/1c/1c5e8de93e.flac
ප්‍රවේශපත්‍ර වල මිළගණන් වැඩිකම,asr_sinhala/data/a1/a1cb5dd107.flac
මනා ලෙස අධ්‍යක්ෂවරයා වටහාගෙන තිබුණි,asr_sinhala/data/ef/efbedb0fe9.flac
ඔය යකා කියන ඒවා,asr_sinhala/data/6f/6f60e67a0e.flac
අදත් එක් සත්‍යකතාවක් තුළින්,asr_sinhala/data/98/983a5ab1c4.flac
එදා අර සෝවාන් පුද්ගලයාගේ බිරිඳ,asr_sinhala/data/9a/9ac335b5b7.flac
කය සංවර කර ගැනීමයි,asr_sinhala/data/31/3160de324a.flac
දවසක් සෑම් රෑ නිදාගෙන ඉන්නකොට,asr_sinhala/data/9e/9e52c7ced6.flac
විනාශ කරන්නෙ,asr_sinhala/data/cb/cbb35f73bd.flac
ත්‍රාසය මෙන්ම භීතිය සපිරි,asr_sinhala/data/a5/a5d4279caf.flac
ලේ බිංදු මෙන් ගලා ගිය,asr_sinhala/data/4a/4acc028109.flac
බොහෝ බෞද්ධයෝ අතිශය ගෞරවාදරයෙන්,asr_sinhala/data/1c/1c80dfb7e8.flac
නිදියපන් බන්.,asr_sinhala/data/39/3978a125ab.flac
ඒකෙ ප්‍රතිඵලය වුණේ,asr_sinhala/data/d7/d7e9eeae8d.flac
බෞද්ධ සංකල්ප ප්‍රශ්න කල විට පමණයි.,asr_sinhala/data/05/0540bb96c4.flac
උඹ දැන් එතකොට භාවනා කරල සිත දියුණු කරලා ද ඉන්නේ,asr_sinhala/data/99/990ad03059.flac
දේශපාලකයන්ට වඩා,asr_sinhala/data/a4/a4ba6344a1.flac
දකුණට හරවන ලද ජීප් රථය,asr_sinhala/data/46/46afe29aa9.flac
"බුදුහාමුදුරුවනේ,",asr_sinhala/data/82/82eba866df.flac
බුදුරජාණන් වහන්සේ බුද්ධත්වය ලැබූ පසු,asr_sinhala/data/eb/eb79ef6156.flac
ඔය වැනි ප්‍රශ්න මගෙන් ඇසීමම,asr_sinhala/data/45/45ce5557b1.flac
ඔවැනි බාහිර දේවල් සොයමින්,asr_sinhala/data/a7/a78091b5fb.flac
අපේ අනික් අඩවිය ගැන.,asr_sinhala/data/25/2547bc7775.flac
ගමන් කරන විට,asr_sinhala/data/6a/6a30a59aa6.flac
එහෙම උනත් නිවන් අරමුනු කරගෙන,asr_sinhala/data/95/959c77406a.flac
පොළොන්නරු රාජධානි සමය තුළ රචනා වී ඇත.,asr_sinhala/data/10/101794324a.flac
සමාජයක දියුණුවට ද මාවත විවෘත කොට ඇත.,asr_sinhala/data/e6/e6276c0db8.flac
එමෙන්ම මෙහි උදාරි රූපවාහිනී වැඩසටහනක් හරහා,asr_sinhala/data/10/10a1555ea6.flac
මේක කල නිර්මනයක් වෙන්න පුළුවන්.,asr_sinhala/data/82/82fe34758b.flac
බොහොම ස්තුතියි වරුණ.,asr_sinhala/data/01/01f7de192e.flac
ඔබට එසේ අපහාසයක් ඇති සේ,asr_sinhala/data/a7/a7f2eefa65.flac
මාතෘ මූලික පවුල පිළිගන්නා බව මෙයින් පැහැදිලිවේ.,asr_sinhala/data/a2/a2b4dc3f58.flac
සිතියමේ පෙන්නන්නේ නෑනේ,asr_sinhala/data/e4/e4831ba802.flac
අවදියෙන් සතුටු වීම,asr_sinhala/data/54/540ca960c7.flac
බලන මෙන් කරුණාවෙන් ඉල්ලා සිටිනවා,asr_sinhala/data/a1/a13c951f37.flac
අපි පොලිසියට බලපෑම් කරන්න ගියේ නැහැ,asr_sinhala/data/87/87b2fa0e1e.flac
එනම් මුළු නයගරා කලාපය දර්ශනය වන පරිදි,asr_sinhala/data/c6/c6ede0a603.flac
වෙන්න බැහැ.,asr_sinhala/data/28/2809b5595b.flac
එම අපරාධය නාඳුනන පිරිසක් කළ බව,asr_sinhala/data/e2/e2837f6c5c.flac
එය පිළිගත් බුදුරජාණන් වහන්සේ,asr_sinhala/data/b0/b0577e4800.flac
වේගයෙන් පදවමින් පොලිසියේ රැකවරණය සෙවීය.,asr_sinhala/data/be/be594edf60.flac
දැනගත් සේක.,asr_sinhala/data/b5/b590595f02.flac
මෙම ඝාතනය සිදු කිරීමට අළු පැහැති මෝටර් රථයකින් පුද්ගලයින් සිව් දෙනකු පමණ පැමිණ ඇතැයි පරීක්ෂණවලදී හෙළි වී ඇත.,asr_sinhala/data/05/058754d941.flac
අලුත් එකයි පරණ බයිලා එකයි දෙකම.,asr_sinhala/data/b8/b88c8b270c.flac
"යම් දේපළක් තියෙනවා නම්, විනාශ වෙනවා.",asr_sinhala/data/64/64c9fcccde.flac
ඒත් මේක දින්නේ,asr_sinhala/data/c7/c7c188e87e.flac
ඒ අරහත්වය දකින්න තියෙනවා.,asr_sinhala/data/e6/e6fe3cea00.flac
මම දවසක්වත් ඔහුව තියා ගන්නේ නෑ.,asr_sinhala/data/be/bed314dc6b.flac
ඔහුට සිතුනේ ඌ නම් රජනයකු නොව,asr_sinhala/data/a8/a8589dc3dd.flac
එහෙම අරගෙන,asr_sinhala/data/1d/1d8ce36713.flac
අපි මේක සංවර්ධනයක් ලෙස,asr_sinhala/data/f2/f211180cd6.flac
මට මොනවා කළත් කමක් නැහැ.,asr_sinhala/data/19/19645bdf6b.flac
එසේ පොසිල සොයාගෙන නැති නිසා,asr_sinhala/data/25/2561fed149.flac
ඔහුට බලතල තියෙන්නත් ඕනෑ.,asr_sinhala/data/71/71c7cabd25.flac
රූපලාවණ්‍ය සම්බන්ධ කටයුත්තකට,asr_sinhala/data/02/0266480aea.flac
අද මුල්ම කොටස විදියට හත්වෙනි කොටස අරගෙන ආවා,asr_sinhala/data/62/62d2b743a1.flac
බෙදල දෙන බත් ඔක්කොම කෑව,asr_sinhala/data/1b/1b0c614e61.flac
අපේ ගෞතම බුදුරජාණන් වහන්සේ,asr_sinhala/data/0d/0da597f4a7.flac
අප්‍රේල් 13 වැනිදා සිකුරාදා පූර්ව භාග 04.51 ට ලබයි.,asr_sinhala/data/05/05ccb06518.flac
ඒ ගෙදරත් මගේ තමයි.,asr_sinhala/data/60/609a52ca01.flac
ඉඳලා හිටලා හරි ටිකක් වෙනස් තේමාවක එකක් බලන්න,asr_sinhala/data/65/65e6e0bf5f.flac
ඔබ පූර්ණ මිත්‍යාවක ගැලී සිටියෙකු නිසාමය.,asr_sinhala/data/aa/aa43e94e1c.flac
මෙම ප්‍රතිපදාවෙන් බිඳී යන මානසික බන්ධන,asr_sinhala/data/ab/ab6b32c19c.flac
එනම් මව පියා,asr_sinhala/data/e2/e233a448e5.flac
එතකොටත් ඒ ප්‍රශ්නෙට,asr_sinhala/data/31/3109deb345.flac
බසයේ ඉඳගත්තේය.,asr_sinhala/data/9e/9e04b10397.flac
ලංකාවේ සිංහල හා බෞද්ධ අයිතිය වෙනුවෙනි.,asr_sinhala/data/45/4585a76348.flac
පුද්ගල දියුණු මාවතේ,asr_sinhala/data/d8/d8333d3ac7.flac
ඒ පිස්තෝලයක් නිසා වෙන දෙයක් සම්බන්ධව.,asr_sinhala/data/5d/5d1d503a4e.flac
ඉටු වී තිබේද?,asr_sinhala/data/bf/bfb149613e.flac
ඔය පබ්ලිෂ් වෙන එකට,asr_sinhala/data/47/47c514a707.flac
අවසර දෙන සේක්වා!,asr_sinhala/data/5d/5d2d01b0f4.flac
ඔය පිරිමි කෙසේ වෙතත්,asr_sinhala/data/0d/0d69fb621a.flac
ක්‍රියාශීලිව කටයුතු කළහ.,asr_sinhala/data/3e/3e706c9c49.flac
මීට පෙර පළකල ලිපිය,asr_sinhala/data/a2/a2c1469a11.flac
අනික අපි ගහමරාගෙන,asr_sinhala/data/01/019f450a65.flac
අන්තිමේදි බලනකොට,asr_sinhala/data/ed/ed51ad6f21.flac
එයාගේ අදූරදර්ශී වැඩ,asr_sinhala/data/26/26ca2d5eb9.flac
නැගී සිටිනවා,asr_sinhala/data/3e/3e9a5becbb.flac
අනිත් එක තමුන් මේ කොමෙන්ට් එක,asr_sinhala/data/5c/5c2f914640.flac
රජීව් ගාන්ධිට පහර දුන්නෙ,asr_sinhala/data/53/5320cd1152.flac
ගැමුණු රජු යුද්ධෙන් පසු කල,asr_sinhala/data/08/08b8029d76.flac
හිතට දුකක් ආව ගමන්,asr_sinhala/data/76/76274f1c28.flac
එහෙම හොයන්න ගියොත්,asr_sinhala/data/38/383b5a3834.flac
ඉකුත් මාර්තුදා සවස මියගිය සඳුනි,asr_sinhala/data/ec/ec3d5c7a25.flac
මේ වනතෙක් හෙළිවී නොමැත,asr_sinhala/data/b7/b7c2459ca2.flac
පුද්ගලයෙකු වටා ගෙතුන කතාවක්,asr_sinhala/data/d4/d440d0a07f.flac
උඹ මොන තරම් නිරුවත් එකෙක්ද,asr_sinhala/data/fa/fa27776526.flac
වියදම් වෙනවා,asr_sinhala/data/87/87e7359d83.flac
ස්නායු වෛද්‍ය වරයකුටද පෙන්වා ප්‍රතිකාර කළේය.,asr_sinhala/data/1a/1ab47b2650.flac
එම ෆෝන් එක යාළුවාට නොදී,asr_sinhala/data/0f/0faa2f8dbb.flac
පබාවතිය සත්කඩකට කපා,asr_sinhala/data/3f/3f80773b5c.flac
අහ් අහලා තිබුණා මේක,asr_sinhala/data/52/52cbc1415d.flac
හැමදාම බලේ ඉන්න හදන,asr_sinhala/data/75/757a9f2983.flac
අනේ මේ දවස් වල,asr_sinhala/data/62/620030a3c8.flac
මට පසුතැවීමක් නෑ සතුටක් මිසක්,asr_sinhala/data/88/883254cc0f.flac
අසරුදීන් අබ්දුල් රහ්මාන් කියා සිටියේ.,asr_sinhala/data/4d/4d2d33a928.flac
"විජේසේකර"" යතුරු පුවරුව පාවිච්චි කිරිල්ල.",asr_sinhala/data/d8/d8fad233b7.flac
අපි ඒක බලල,asr_sinhala/data/bb/bb37dbcd6e.flac
ඉස්සර ඉදන්ම අපේ මිනිස්සු,asr_sinhala/data/12/1255aadcf0.flac
තර්ක අරගෙන එන්න එපා.,asr_sinhala/data/36/36d45b0be1.flac
බලා‍පොරොත්තු වූ අදහසක්,asr_sinhala/data/98/9880c2311c.flac
සමහර පලාත් වල ක්‍රියාත්මක වෙනවා.,asr_sinhala/data/72/724e146da3.flac
අපේ පංතිය තාම පොඩි නිසා,asr_sinhala/data/b0/b05e4403f2.flac
අරුන්දික ප්‍රනාන්දු මන්ත්‍රීවරයා පවසන්නේ,asr_sinhala/data/cc/ccd973406e.flac
අලුතෙන් ජැකා කරන ෆිල්ම් එකේ,asr_sinhala/data/dd/dd240856ad.flac
මොකද එක තදබල ලෙස,asr_sinhala/data/39/39a1dd33d1.flac
මිනිසා විසින් කරනු ලබන ක්‍රියාවලට,asr_sinhala/data/d3/d321020927.flac
බුදු පිළිමයක් නෙත ගැටෙන,asr_sinhala/data/bd/bd49f95d22.flac
ඇලගමුව වෙදකම නූතනය දක්වා ගලා එන්නේ මෙපරිදිය,asr_sinhala/data/42/4241c11650.flac
ශිෂ්‍ය භික්‍ෂූන් වහන්සේ දෙනමක් වූහ.,asr_sinhala/data/c2/c2f6ee6601.flac
මානසික සහන ඇතිකරලීමේ සමත්කම්,asr_sinhala/data/f9/f9ae70fa04.flac
දේවාල තල්පත කියවනු ලැබේ.,asr_sinhala/data/9e/9e7208aa43.flac
ලංකාවේ පුරවැසියන් අත්දකින දේවල්ය.,asr_sinhala/data/a0/a0933e8ed4.flac
දැනුයි පළමු කොටස බලලා ඉවර වුනේ.,asr_sinhala/data/e5/e5d154e4d6.flac
යුද්ධය අපිට කොයි තරම් නම් දේවල් අහිමි කලාද.,asr_sinhala/data/8e/8e13397c21.flac
අඩුපාඩු හදාගන්නයි මේ කියන්නේ.,asr_sinhala/data/61/6153ae696a.flac
මීට පෙරත් මිනී මැරුම් වලදී සැකකරුවන් අත්අඩංගුවට නොගෙන මාස ගණන් ගියා.,asr_sinhala/data/78/7801c3bbda.flac
අනුරාධපුරය වචනාර්ථයෙන්ම පුණ්‍ය භූමියකි.,asr_sinhala/data/2f/2ff75e902b.flac
එබඳු හැඩයකින්ම යුත් කැටයමින් අලංකෘත,asr_sinhala/data/6e/6e767b2f5b.flac
පසුගියදා කොළඹදී පැවති මාධ්‍ය හමුවක් ඇමතූ,asr_sinhala/data/47/478c717426.flac
පුනරුත්පත්ති සංකල්පයත් සමඟ ආත්මවාදයක් වැඩි යෑමයි.,asr_sinhala/data/43/43c1061776.flac
දෙවනි කසාදයක් කරගත්තත්,asr_sinhala/data/53/5395fef864.flac
එලෙසම විය යුතුයි.,asr_sinhala/data/10/10a9cf131a.flac
මහා කඨින දානයකින් කළ හැක්කේ ද එපමණකි.,asr_sinhala/data/51/51ab90ad4a.flac
එහෙ මිනිසුන් මිලියන . කට,asr_sinhala/data/12/123a27ef2a.flac
"යුද්ධ කාලයේ දී මොරවක, දෙනියාය ආදී ඈත පළාත්වලට ගිහින්",asr_sinhala/data/72/720e2fc7c1.flac
අනිත්‍යතාවයෙන් යුක්තව ප්‍රඥාවෙන් මෙනෙහි කරනවා සේම,asr_sinhala/data/aa/aa19296298.flac
ඔවුනට වැඩ කිරීමට සිදු විය,asr_sinhala/data/74/74abe59463.flac
මැදින් අව අටවක පෝය,asr_sinhala/data/f2/f2251530cb.flac
අඳුරේම අමු සොහොන බලා ගියා,asr_sinhala/data/6c/6c3c16b4ae.flac
