sentence_cleaned,file
ක්‍රියාවට නංවයි,asr_sinhala/data/01/016517a84b.flac
ඊට පස්සේ කෙල්ල ඇහුව,asr_sinhala/data/95/9597d0694b.flac
අපි හැම තිස්සේම ඊළඟට එන දැනුමට,asr_sinhala/data/6a/6a60e140a5.flac
දඩයක්කාරයා සභ්‍යත්ව හතක් පොළොව තුලට යනවා.,asr_sinhala/data/29/29f9ef930f.flac
ඇයට ඉතාමත්ම අලංකාර,asr_sinhala/data/0a/0a552d72a3.flac
අනෙකාට නැතිවී ගිය හිමිකම් ගැන,asr_sinhala/data/86/86d6c5920d.flac
නික්ලේශි වූ තථාගතයන් වහන්සේ සරණ ගියේය.,asr_sinhala/data/e0/e013bb746f.flac
මණ්ඩලාකාර කන්දක් පිහිටි නිසා,asr_sinhala/data/aa/aab2fa8f5b.flac
යම් ප්‍රතිලාභයකට එරහිව නැගී සිටිති,asr_sinhala/data/71/71c716178c.flac
ඒවා දැකීමෙන්,asr_sinhala/data/01/013a07bb83.flac
ආරච්චි‍ගේ ඇදුම ඉතාමත් උසස් තත්ත්වයේ තියෙනවා.,asr_sinhala/data/46/464667777c.flac
බෝසතාණන් වහන්සේගේ සිවුරු,asr_sinhala/data/b8/b8dfcaeefc.flac
එයට අකැමැත්තක් දක්වති.,asr_sinhala/data/7c/7cfddb3928.flac
මොන තරම් උත්සහයක් ගන්නවද,asr_sinhala/data/8e/8e967e416c.flac
ඇතුලත්ව ඇත.,asr_sinhala/data/06/06199d7eb1.flac
මකරාගේ නම නෙවෙයි.,asr_sinhala/data/80/804304934b.flac
අතරමං වෙලා තියෙන්නෙ,asr_sinhala/data/39/399aeb5ca7.flac
එය උත්සවාකාරයෙන් පැවත්වූ බව සඳහන් ය,asr_sinhala/data/c3/c3780a0404.flac
ඔවුන් යන ගමන් මගට හරස් වන්නන්,asr_sinhala/data/7c/7c8fe8445d.flac
සිංහල බෞද්ධයන්ට ජය වේවා,asr_sinhala/data/12/1238f40d44.flac
අනෙක් අය පිට පැටවීමක් නෙමෙයි මෙය,asr_sinhala/data/03/03af6e99d5.flac
එක්තරා අවස්ථාවක,asr_sinhala/data/b7/b7dc869d37.flac
මෙලොවදී මෙන්ම පරලොවදී ද,asr_sinhala/data/dd/dd59a55067.flac
එමෙන්ම නෙහාරාගේ ආදරය ලැබීමට තරම්,asr_sinhala/data/19/199fb0b83e.flac
වට්ටාරම පොල්ගහවෙල නුදුරු විහාරයකි.,asr_sinhala/data/13/1337df806e.flac
හැබැයි ඔබත් එවැනි ටෙලි නාට්‍යවලටත් දායක වුණා,asr_sinhala/data/49/49bcfb12bb.flac
අඩෝ!,asr_sinhala/data/9a/9a20019cd8.flac
මාරු‍ වෙන්න ඕනෙ කියල හිතුන.,asr_sinhala/data/72/7287178abe.flac
විස්තර දනගන්න පුලුවන්ද මලේ,asr_sinhala/data/4b/4b84f1d108.flac
මේ චිත්‍රපටයේ ප්‍රධාන චරිත වල,asr_sinhala/data/f8/f85cd61742.flac
මෙහිදී මරණය ලෙස,asr_sinhala/data/25/25d90c174b.flac
නදීෂා හේමමාලී යනු,asr_sinhala/data/99/994ae7b1aa.flac
එවැනි ගාම්භීරත්වයක් අද,asr_sinhala/data/eb/ebb564a654.flac
ඇති වන්නේ ය.,asr_sinhala/data/1e/1e8c2fdfaf.flac
හප්පොච්චියේ ජොලී අක්කගෙ හැටි මේකෙ.,asr_sinhala/data/fc/fc2207b049.flac
අපට විශාල ශක්තියක් වෙලා තිබෙනවා.,asr_sinhala/data/dd/dd85eaffe2.flac
බලන්න හිතන් ඉන්න අයත්,asr_sinhala/data/b1/b1da084983.flac
හරිම ඉහලින් තමයි ඉන්නේ.,asr_sinhala/data/81/81b95bbccf.flac
එත් උපරිමයෙන්ම කරන්න බලන කෙනෙක් කතන්දර වගේ,asr_sinhala/data/c7/c7d392ae79.flac
එනමුත් තැනින් තැන හමුවන,asr_sinhala/data/e9/e9b68cc8c0.flac
පිරි සසිරිබර රටකය.,asr_sinhala/data/84/84ad015d30.flac
යක්දිස්සාගල මුදුනට නැග්ගට පස්සේ,asr_sinhala/data/55/55545787eb.flac
වැඩිදියුණු කරවීම යනාදී කරුණු,asr_sinhala/data/db/dbd1c50c24.flac
උදාකර ගත හැකි වෙනවා.,asr_sinhala/data/81/8172b5184f.flac
එනිසා අසත්පුරුෂ බාලයන් හා ඇසුරු නොකළ යුතුමයි,asr_sinhala/data/a6/a68d59e83d.flac
දක්වා ඇති සැලකිල්ල,asr_sinhala/data/65/655cd0d862.flac
මේ බාහිර ලෝකයේ තියෙන ධාතු කොටස් බැලීම නෙවෙයි,asr_sinhala/data/1c/1c679d1739.flac
හැමෝම දැනගෙන උන්නා,asr_sinhala/data/ef/ef5882f4d4.flac
අපි කලින් කතා කළ කතාවේ,asr_sinhala/data/b9/b92e52f998.flac
ඒක දැනගෙන උන්,asr_sinhala/data/d5/d58db7217c.flac
එමෙන්ම ඩිස්නි සමාගමෙන්ද,asr_sinhala/data/ec/eca411f771.flac
එවැනි මත ඉවසන්නට,asr_sinhala/data/a1/a1bd1a843d.flac
ඔය ගැරිසන් සොහොනේ ඉන්නේ,asr_sinhala/data/d3/d360869058.flac
ලෝකයේ නැවැත්මත්,asr_sinhala/data/be/bedc727fc6.flac
උන්වහන්සේගේ යුගය,asr_sinhala/data/ff/ffeac1bb53.flac
අභිධර්ම පිටකය තුල පසුකාලීනව ලියවුන දේ,asr_sinhala/data/66/6616ed2063.flac
දෘෂ්ටිවාදයේ සිට ඔහු හෝ ඇය දකින,asr_sinhala/data/c8/c8b09fea45.flac
කණට කොඳුරනවා.,asr_sinhala/data/f8/f827e447cd.flac
ධර්මයට තිබූ කැමැත්ත නිසාම,asr_sinhala/data/cd/cd2e0b8071.flac
කිසිම රැකියාවක් සඳහා පවතින සුදුසුකමක් ලෙස ගණන් නොගැනේ.,asr_sinhala/data/7c/7cf32b9bda.flac
ප්‍රේක්ෂකයින්ට ද මේ මරණය දැනුණේ නැත.,asr_sinhala/data/a4/a4cb9fd928.flac
මේ රටේ විශ්ව විද්‍යාල පද්ධතිය,asr_sinhala/data/10/1028f5a223.flac
එහෙම සමගි අතීතයක්,asr_sinhala/data/b8/b8f625eaab.flac
ඊයෙ හෝ එක් දිනකට පසුව ස්තුති කිරීම,asr_sinhala/data/5b/5b37d3ff55.flac
සුන්දරී පරිබ්‍රාජිකාව පිළිබඳ කථා පුවත මුල් කරගෙනයි.,asr_sinhala/data/d8/d8fef78b97.flac
සහතිකයක් කාටවත් දිය නොහැකියි.,asr_sinhala/data/bd/bd5f2eafda.flac
ද සිහි කරයි.,asr_sinhala/data/49/4926858ffd.flac
ගොඩක් රසවත් දේවල්,asr_sinhala/data/0b/0b55cd15b0.flac
ඔයාලම බලලා ඔයාලගේ තීරණය ගන්නකො..,asr_sinhala/data/b6/b667ba74e4.flac
අහෝසි කර දැමීමට තැපැල් දෙපාර්තමේන්තුවත්,asr_sinhala/data/a8/a84c45d1b1.flac
පිහියෙන් ඇනලා පැනලා යනවා.,asr_sinhala/data/9a/9a24216686.flac
ඉහතින් කී සියල්ල අපේ භෞතික ජීවිතයට,asr_sinhala/data/06/063d82d053.flac
උඹ මොන තරම් නිරුවත් එකෙක්ද,asr_sinhala/data/fa/fa27776526.flac
මොකද ඔහුට කැමති කිසිම නිලධාරියෙක් නැති නිසා.,asr_sinhala/data/f2/f22f991c34.flac
අපේ ගෙදරට එක එක අය ගෙනත් දෙන එවායෙන්,asr_sinhala/data/ff/ffb0dca486.flac
හිතේ විශ්වාසය ඇතිවු පැත්ත,asr_sinhala/data/08/08f83cba75.flac
උන් කරන බොරු දන්නෑ වගෙ,asr_sinhala/data/e0/e0996cd0f6.flac
කරන්න සුබ පතනවා,asr_sinhala/data/e5/e5afb23972.flac
ඔබට පෙනෙන්නේ මොන වගේ යකෙක්ද,asr_sinhala/data/e3/e3b0786de9.flac
ගුරුවරු වැඩ නොකරනව කියන්නෙ,asr_sinhala/data/e5/e51a4629b3.flac
එය ඇසීම දැරීම හා චරණය,asr_sinhala/data/94/94f51ec49a.flac
මේවා සමාජයට කරන වැදගත් මෙහෙවරවල්.,asr_sinhala/data/12/12f079fdbc.flac
ඒත් ඉතින් මට,asr_sinhala/data/b8/b878a6405f.flac
කොටස් පුරාවට,asr_sinhala/data/ef/ef295e3eff.flac
විඤ්ඤාණ ආහාර යනු එම හතර ය.,asr_sinhala/data/05/0589c8f055.flac
එක්තරා කාන්තාවක් සමඟ විවාහ වුනා.,asr_sinhala/data/22/229a4bbf0b.flac
ඉදිරි මැතිවරණයද ජය ගන්නා බව,asr_sinhala/data/88/8883b6fccf.flac
ගහගන්න ඒවට වඩා,asr_sinhala/data/a6/a66df212e7.flac
එක් කාලයක් තිබුණා,asr_sinhala/data/1e/1e4de43687.flac
ඒ වගේම එකෙක්.,asr_sinhala/data/61/619e68119b.flac
දැන් ගැටලුවක් වෙනවා,asr_sinhala/data/fe/fe9fe7ab5a.flac
නවාතැන් අරන් බලමු,asr_sinhala/data/8d/8dae24c181.flac
අනෙක් කටයුතු සියල්ලට වඩා,asr_sinhala/data/f2/f2090df6e5.flac
ලොකු වේදනාවක් ඇතිවෙනවා,asr_sinhala/data/f9/f9a8d170dd.flac
සිදුවන සම්මුති මරණයේ ස්වභාවය පිළිබඳවයි,asr_sinhala/data/c3/c355726e6f.flac
ගේන එකට මම හරි කැමතී.,asr_sinhala/data/a2/a23efd0a32.flac
මහසෑය කළ බිමෙහි වූ තෙළඹුගස නො කැපුවහොත්,asr_sinhala/data/6e/6e5465a451.flac
එක්තරා සිදුවීමකින් ඒ හැමදේම උඩුයටිකුරු වෙනවා,asr_sinhala/data/bc/bc45196430.flac
මාකේස් ලතින් ඇමෙරිකානු රටවල ප්‍රකට හා,asr_sinhala/data/c8/c805b46055.flac
ඔයාගේ මොළේ පෑදිලා තියෙන්නෙ.,asr_sinhala/data/ba/ba85c3fbce.flac
දාර්ශනික වැදගත්කමක් වශයෙන්,asr_sinhala/data/67/67386268d2.flac
සොයා ගන්න බැරි වුණා.,asr_sinhala/data/b0/b0305ee9a3.flac
කථා බහ ආරම්භ කළේ එලෙසින්.,asr_sinhala/data/0f/0fc2167710.flac
එයට පිළිතුරු දෙමින්,asr_sinhala/data/9d/9df440d86a.flac
ඉඞ් සංස්කාරය තුළදී සිදුවනුයේ,asr_sinhala/data/0c/0cd1ccf976.flac
සුළි කුනා‍ටුවකට අහුවෙලා,asr_sinhala/data/c1/c141d46c31.flac
සොඳුරු සල් වනයක් සහිත රමණීය බිමක් විය.,asr_sinhala/data/f2/f28499a7df.flac
මෙම සිංහල අළුත් අවුරුදු උළෙල,asr_sinhala/data/5b/5b67d3b805.flac
ඔය පෝසත් නැන්දාත්,asr_sinhala/data/73/73849c3940.flac
මෙලෙස ගමේ ගෙවල්වල සාදන,asr_sinhala/data/cb/cb563972cc.flac
සැබවින්ම ඒවා රෙජීමයේ,asr_sinhala/data/4d/4d54b19666.flac
අශෝක දහම අන් දහමක් නොව බුදු දහමම බවය,asr_sinhala/data/2e/2ecee03aab.flac
මොකද විකී ඩොනර් එකේ රඟපෑම නිසා,asr_sinhala/data/30/3044e9df7e.flac
උතුරේ බැසිල් ඇමැතිතුමා විශාල සංවර්ධනයක් කරනවා,asr_sinhala/data/0e/0ef15d236e.flac
අනෙක් පසින් ය.,asr_sinhala/data/d2/d2dcfbfaca.flac
බුදු දහමේ කතාකරන්නෙම,asr_sinhala/data/b0/b04bb4525f.flac
සාහිත්‍යයේ ඉතාම වැදගත් කාර්යය වන්නේ,asr_sinhala/data/f9/f9dc1e2358.flac
එගොඩපත්තුව වනාහි නැගෙනහිර පැත්තෙන් ගලා බසින මහවැලි නදියත්,asr_sinhala/data/73/739a547405.flac
අනිත් අප්සට් සිංදුව තමයි,asr_sinhala/data/45/45faa9ac48.flac
අපට දැනුනේ,asr_sinhala/data/53/53c9fa86cc.flac
ලගදීම අපි මේක සිංහල උපසිරසිත් එක්ක අරන් එනව,asr_sinhala/data/83/83ce96ddbb.flac
මාත් එක්ක එක්ව,asr_sinhala/data/a3/a3a5f6ff19.flac
විශ්වය අනන්තයි,asr_sinhala/data/dc/dcc9f9a493.flac
අර කිව්ව වගේ මානසික අසනීප ගොඩක්,asr_sinhala/data/e0/e074cde9f1.flac
අතරමැදියන් මාර්ගයෙන් ඒවා මිලදී ගැනීමේදී,asr_sinhala/data/26/2639b7272a.flac
භාවිතා කර,asr_sinhala/data/b5/b573ef5d6c.flac
මොකද මේ තාත්තට,asr_sinhala/data/32/324da4f7b2.flac
අපේ රටේ වැඩකරන ජනතාව,asr_sinhala/data/b0/b05d656442.flac
මෙය පුරාණයේ සිට පැවැත එන සුප්‍රකට ප්‍රවාදයක්.,asr_sinhala/data/d1/d1b2183c34.flac
ආර්ය සත්‍යය මෙසේය.,asr_sinhala/data/89/892d4898e2.flac
වැව් වලින් මාළු අල්ලාගෙන ඇවිල්ල උයනවා.,asr_sinhala/data/83/83d253f985.flac
මේකත් ලිස්ට් එකට ඇතුලත් කලා,asr_sinhala/data/1b/1b17dae4b4.flac
අධ්‍යාපනය වසර මුලදී,asr_sinhala/data/c4/c4e6deb676.flac
වනජීවී දෙපාර්තමේන්තුව කටයුතු කළ යුතුයි.,asr_sinhala/data/6e/6ef02834f9.flac
රට පුරා යම් මෙහෙවරක් කරන්නට,asr_sinhala/data/98/98f1cce1df.flac
එය සර්වකාලීන වූවක් නිසාම,asr_sinhala/data/fb/fb2ab8c50d.flac
මේ ධර්මය සම්බන්ධව,asr_sinhala/data/eb/eb29f35530.flac
වැඩ සිටියේ යැයි,asr_sinhala/data/1f/1fd98a88c0.flac
පශ්චාත් නූතනවාදයේ මුල් සොයා යාමක්,asr_sinhala/data/61/6109868628.flac
අද අක්කර,asr_sinhala/data/fb/fb2b9dd47c.flac
මේකෙ වැඩිහිටියන්ට සුදුසු දර්ශන තියන හින්ද,asr_sinhala/data/b6/b61fb230df.flac
අර ලස්සන කුමාරි ගැනමයි.,asr_sinhala/data/e9/e9eab7c075.flac
මොන පර්යේෂණයක් වුණත්,asr_sinhala/data/5e/5ef514435c.flac
එහිදී ඔවුන් තර්ක කරන ලද්දේ,asr_sinhala/data/2d/2d35884492.flac
ඒක වටේ,asr_sinhala/data/20/2008035a80.flac
අපි මොකටෙයි ඔහෙලට හිනා වෙන්නෙ,asr_sinhala/data/3c/3c796cd29c.flac
දැනටම ඔප්පු වෙලා.,asr_sinhala/data/41/419e5a3887.flac
ඔය බොම්බේ බැරිවෙලා වත්,asr_sinhala/data/47/4706531a58.flac
අපි අපේම සංගීතේ කියලා,asr_sinhala/data/95/95e61e283c.flac
අයියට පුලුවන් නම් මඩු වලිගයක්,asr_sinhala/data/e8/e87c7da74d.flac
හැමෝගෙන්ම ආදරයෙන් ඉල්ලනව.,asr_sinhala/data/6f/6f4be4e24a.flac
හිට්ලර්ගෙත් තිබ්බෙ ඒකමනෙ,asr_sinhala/data/f2/f2af458846.flac
ඇය රැකවලාට සේවය කිරීම ප්‍රතික්ෂේප කරමි,asr_sinhala/data/b7/b75ca261c6.flac
ඔහු එසේ කිරීමට ඇති පදනම,asr_sinhala/data/3d/3d1fb00476.flac
කතන්දරට මෙවැනි කාන්තාවන් කිහිප දෙනෙකු,asr_sinhala/data/2f/2fe9fbe149.flac
මරණාසන්න තැනැත්තාට හෝ තැනැත්තියට,asr_sinhala/data/48/480ba96e70.flac
නියමයි දිදුල ජයම වේවා,asr_sinhala/data/4b/4bf8d9ca3d.flac
එල එල,asr_sinhala/data/97/977e0d774d.flac
කිසිම කෙනෙකුට පාවිච්චියට ගන්න බැහැ.,asr_sinhala/data/e9/e9319527ac.flac
ගනුදෙනුවක්දෙන තරමට ලැබෙනවා,asr_sinhala/data/bb/bbe916b8ab.flac
අසුපිනිඇල්ලේ අනන්‍යතාව තහවුරු කරන,asr_sinhala/data/f1/f1e1bf5008.flac
අධ්‍යාපන වෙළඳාමේ පුරෝගාමින් අතරට,asr_sinhala/data/71/716b848d15.flac
රේඩියෝ තරංග ප්‍රතිග්‍රාහක සෛල තියෙනවද?,asr_sinhala/data/4b/4b1668a2ed.flac
හැකි ඉක්මනින්ම,asr_sinhala/data/d6/d69b391480.flac
හැමෝටම සුබ නත්තලක්,asr_sinhala/data/53/53893ccb3d.flac
විත්තිකරුට සිර දඬුවම් විඳීමට සිදු වන්නේ,asr_sinhala/data/a1/a13f1fab78.flac
ආයෙමත් බලන්න එපැයි.,asr_sinhala/data/49/49f2e7c9c0.flac
වැඩ කළ මිනිස්සු,asr_sinhala/data/27/27f02b2820.flac
කෙබඳු තැනක උපදීද?,asr_sinhala/data/63/6346b3e103.flac
එය කිසිසේත් මා බලාපොරොත්තු ව සිටි ප්‍රශ්නයක් නොවේ.,asr_sinhala/data/f3/f3b9918712.flac
සියලුම විස්තර ලබාදී තිබෙනවා.,asr_sinhala/data/7d/7d9faa56d2.flac
එම සාකච්ඡා ඉතා උණුසුම් මුහුණුවරක් ගත් බව,asr_sinhala/data/7c/7c95b6e09a.flac
වඩාහිදුවා ඔහුද තෙරුන් අසලින්,asr_sinhala/data/0c/0c3900d310.flac
තාත්තගෙ පරම්පරාව ගොවිතැන කළේ.,asr_sinhala/data/1d/1d903e6813.flac
කොතැනද තියෙන්නේ,asr_sinhala/data/be/bef312eb9d.flac
බැරිද පාර්ලිමේන්තු යන්න ට්‍රයි එකක් දෙන්න,asr_sinhala/data/d8/d8e668594d.flac
පූජනීය වස්තුවක් බවට පත් විය.,asr_sinhala/data/a8/a872f75fa0.flac
පරිසරය සුරක්‍ෂිත කළහොත්,asr_sinhala/data/20/20e287886e.flac
ප්‍රශ්න කරන නිසා.,asr_sinhala/data/08/08e364cace.flac
ඔව් බොදු බල සේනාව සමඟයි,asr_sinhala/data/7e/7e1b6b1c95.flac
ඉතාම සරළ ආකාරයකින් මෙසේ කිව හැක.,asr_sinhala/data/82/82a91cafcd.flac
මේකෙන් පේන්නේ,asr_sinhala/data/e0/e014e5300d.flac
පන්සිල් හෝ අටසිල් හෝ සමාදන් වීමෙන්,asr_sinhala/data/eb/ebc7d99f27.flac
ප්‍රශ්න කරන කතිකාවට,asr_sinhala/data/a9/a96e82faff.flac
යුද්ධය නිසා අතරමං වූ සිංහල ජනතාව,asr_sinhala/data/be/be45192662.flac
එයාලා තමයි ජාත්‍යන්තරයට ගිහින්,asr_sinhala/data/a8/a833126aef.flac
සොයමින් කාලය කති,asr_sinhala/data/20/20ea34eae0.flac
මුන් ඔක්කොම කරන්නේ,asr_sinhala/data/06/06f6987238.flac
එයාලට ලොකු කැප කිරීමක් කරන්න වෙනවා.,asr_sinhala/data/cc/cc207961a2.flac
ගීතයටත් මම හරිම ආසයි,asr_sinhala/data/48/48247be585.flac
ලාංකික ඔබට මගපෙන්වීමක්.,asr_sinhala/data/14/14fa645efa.flac
එම ස්ථාන වලදී පමණක්,asr_sinhala/data/98/98e0cda53e.flac
එම තොරතුරු අනුව,asr_sinhala/data/f4/f487f8a8c4.flac
මෙසේ දේව දූතයන් ගැන විමසීමක් නැත.,asr_sinhala/data/e1/e155b06262.flac
මොනවට සහතික කරයි.,asr_sinhala/data/bf/bffa62baf6.flac
එතකොට එයාට සම්පූර්ණ බුද්ධ දේශනාවම අහන්න ලැබුණා,asr_sinhala/data/03/03cded904e.flac
හැකි වුණොත්,asr_sinhala/data/7a/7a861e09b5.flac
මේගොල්ල ආගමට හරවන්න,asr_sinhala/data/29/29bcfa8501.flac
අද මේ රටේ ඉපදෙන,asr_sinhala/data/a1/a110f560d1.flac
සිල්පදය සමාදන් වෙන්න ඕන අවබෝධයකින්,asr_sinhala/data/22/22fa364d73.flac
එදා අර සෝවාන් පුද්ගලයාගේ බිරිඳ,asr_sinhala/data/9a/9ac335b5b7.flac
එ‍හෙයින් ඔවුන්ගේ,asr_sinhala/data/26/262cbeb48f.flac
අපිට එවගේ මුල් නිර්මාණ නිතරම ඇහෙන නිසා,asr_sinhala/data/e0/e033c0e76c.flac
ගුණපාල මහත්තයෝ උඹට මගේ සුභ පැතුම්!,asr_sinhala/data/3e/3e1f0b9ab9.flac
සෝඩා බීම සඳහා විශේෂ රබර් නළයක් සාදා තිබීම,asr_sinhala/data/9d/9dc2458647.flac
ඇය මානසිකව හා බාහිරව,asr_sinhala/data/b1/b1a55eb6a5.flac
එකල්හි සිදුවන්නේ,asr_sinhala/data/53/535c410197.flac
සතර අගතියෙන් අගතියට පත්ව,asr_sinhala/data/55/554fb364e3.flac
සිංහල බෞද්ධයාටත් වැඩි ඈත ඉතිහාසයක්,asr_sinhala/data/1e/1e73cfb2d6.flac
පැසීස්ට්වාදිය රට තුල,asr_sinhala/data/ed/ed210a28a8.flac
පුත්තා වත්ථු මනුස්සානං ලෙස,asr_sinhala/data/d2/d2931a4a04.flac
එතකොට ශ්‍රද්ධාවෙන් ඇහුවාම,asr_sinhala/data/43/43b688da8d.flac
ඇතුල්වන විටම ඇති සැප පුටුවක තරුණයන් දෙදෙනෙක් දුම් වැටියක් උරමින් සිටියේ ය.,asr_sinhala/data/5e/5e7c06fa96.flac
ගිවිසුම අනුව මම බංගලාව ඇතුළත,asr_sinhala/data/68/682c8146bb.flac
එහි නඩු තීන්දුව ආ දිනයේ,asr_sinhala/data/e2/e267750a4a.flac
අහංසක කොල්ලොත් අමාරුවේ,asr_sinhala/data/03/03a24bc753.flac
අපට තිබූ සරල ප්‍රශ්ණ මේවායි,asr_sinhala/data/85/85d3e81dfa.flac
එසේ කෙරෙන්නේ පසුව මුදා හැරීම,asr_sinhala/data/85/85739d73cb.flac
උන්ට ඕන විදියට හැම වෙලාවකටම නටන්නෙ නෑ,asr_sinhala/data/d1/d199c73cec.flac
ඒකට විසඳුම් තියනවද?,asr_sinhala/data/e1/e1a3548e74.flac
කලුරිය කරන්නට එපා.,asr_sinhala/data/37/37942b3d03.flac
ඒවගේ මතයක් දරන්න උනත්,asr_sinhala/data/fe/fe2d679e52.flac
එකඟතාවට ඒමට,asr_sinhala/data/21/213df57e8a.flac
වැලිගම සමාරිස් සිල්වා කියලා කෙනෙක්,asr_sinhala/data/bb/bb4290aa31.flac
ඒවා අවබෝධ කර ගන්න පුළුවන් වෙන්නෙ,asr_sinhala/data/be/be54e832bd.flac
මේ හිස් පුද්ගලයන් විසින්,asr_sinhala/data/b4/b472ceb4c5.flac
අහිංසකයගෙ මොළේ පෑදෙයිද කියලා,asr_sinhala/data/a0/a0c17d318b.flac
හරි වැඩිය කථාන්දර කියලා,asr_sinhala/data/82/82a7c059cb.flac
තියෙනවා නේද?,asr_sinhala/data/db/db3d6f82a7.flac
” පන්සලේ වැලි අවුස්සන්න එපා පුතා පව්”.,asr_sinhala/data/05/0504e695bb.flac
තිස්ස දොඩන්ගොඩ සුභ උපන් දිනයක්,asr_sinhala/data/4f/4f56902b9f.flac
ඉගෙනිම් කටයුතු නිසා ලිපි ලිවීමෙන් ඉවත් වෙලා ඉන්නේ,asr_sinhala/data/4d/4de4d9a801.flac
උඹ දැන් එතකොට භාවනා කරල සිත දියුණු කරලා ද ඉන්නේ,asr_sinhala/data/99/990ad03059.flac
විශාල පිරිසක් සහභාගී වී සිටියහ,asr_sinhala/data/5a/5a1ac59b7d.flac
ඒ අවස්ථාවල පවතින තත්ත්ව අනුව,asr_sinhala/data/5e/5e56f06012.flac
ඇය තෙළිඟු භාෂාව කථා කරයි,asr_sinhala/data/54/54afe8b3f5.flac
මාව බය කරනවා.,asr_sinhala/data/c4/c4a10db9af.flac
මන්දපෝෂණය සෑදී මිය යන්නේ මිට දශක ගානකට පෙරදීය,asr_sinhala/data/25/2572cbe775.flac
මෙය ඉතා සරල තැන සිට ගැඹුරු තැන දක්වා,asr_sinhala/data/85/8550c60a08.flac
අයුරු මනාව විස්තර කරන මෙම චිත්‍රපටිය.,asr_sinhala/data/bb/bb8d12e4e4.flac
එබඳු ජීව ලෝකවල,asr_sinhala/data/60/60eafc00db.flac
නිතර සිහි වෙනවා.,asr_sinhala/data/c4/c49414bd7c.flac
අන්තිමට බැටරියක් හරි තෙල් කුප්පියක් හරි,asr_sinhala/data/fa/fa437510f7.flac
ගැඹුරු රහස් ගොනු කිරීමක්.,asr_sinhala/data/e6/e65b925a4d.flac
හැබැයි වැඩිය කතා නැතිව,asr_sinhala/data/e5/e579020e03.flac
ඔයාල ඕක තේරුම් ගන්න,asr_sinhala/data/f5/f50d03260f.flac
නම හෙළ වුනාට,asr_sinhala/data/9d/9df51c1e3e.flac
ඉහළ කොත්මලා ඔය ජලාශයේ ජල පෝෂක ප්‍රදේශයේය,asr_sinhala/data/21/216e8ff8b4.flac
සහ තෙල් ටිකක් පමණි.,asr_sinhala/data/b1/b1e414d67d.flac
ඇත්තටම මට බැරි දෙයක් තියෙනවද කියලයි අහන්න තිබුනේ.,asr_sinhala/data/c4/c4b21da74b.flac
උන්ටත් ළමයි ඉන්නව.,asr_sinhala/data/ff/ffc7ae6795.flac
ඒත් වර්ෂයේ,asr_sinhala/data/68/68fca41918.flac
ප්‍රකාශ කර ගන්න,asr_sinhala/data/10/10d44d126f.flac
බඩට වැටෙන සොමිය,asr_sinhala/data/e5/e5909ed981.flac
භාවිතාව කුමක්ද?,asr_sinhala/data/a5/a5c77818b4.flac
සිංහල සබ් වලට බොහොමත්ම ස්තූතියි.,asr_sinhala/data/0a/0a075835dd.flac
ඉතින් ඩේටා ගොඩක් යනවා,asr_sinhala/data/01/019e34bb5a.flac
අයියත් එහෙනම් ගම රට නෑදෑයන්,asr_sinhala/data/12/12979789d3.flac
එක් රැස් වී සිිටියා.,asr_sinhala/data/67/67bbdea8cd.flac
දක්ෂ නිරූපිකාවක් වෙන්න ඇයට,asr_sinhala/data/d4/d4446dd550.flac
ඔබතුමා බුදු දහමේ හරයවත්,asr_sinhala/data/f1/f15d0eca0d.flac
බෝතල් ගොඩාක් තිබුණේ නෑ.,asr_sinhala/data/43/43886676e9.flac
නමුත් මම විවාහය කරදරයක් කියලා හිතන්නේ නැහැ.,asr_sinhala/data/c5/c565fb86b1.flac
සහෝදරයෝ දෙදෙනෙක් වටා.,asr_sinhala/data/27/2735f06eaf.flac
උත්සාහ කළ යුත්තේ අවිද්‍යාවෙන් මුලා නොවී,asr_sinhala/data/3f/3f669625d0.flac
වෙනස මොකද්ද?,asr_sinhala/data/18/184ea25b5b.flac
හින්දුස්ථානි සංගීත ආභාෂයයි.,asr_sinhala/data/6b/6b6d20a22f.flac
අදමාතරදී පැවැත්වෙන විජයග්‍රහණයේ සැමරුම් උළෙලේ,asr_sinhala/data/c3/c3bd121dc7.flac
වෛද්‍යවරයා පවසා සිටියේ,asr_sinhala/data/e2/e2fbe19123.flac
ඔන්නොහේ නාගෙනම යනවා කියලා.,asr_sinhala/data/a1/a14a1c6ad6.flac
සොයාගත යුතුය.,asr_sinhala/data/3d/3d4264feae.flac
වැඩ වරදිනු ඇත.,asr_sinhala/data/20/200161ed6c.flac
එයාලට ඕනෙ මේක හදාගන්න,asr_sinhala/data/f0/f0b5c2867d.flac
අලින් විශාල වශයෙන් ගැවසෙන ස්ථානයක්.,asr_sinhala/data/27/2721325338.flac
සම්මා දිට්ඨිය හරියට තිබුණොත් තමයි,asr_sinhala/data/cb/cb2dc8bb5f.flac
තවත් හිතවත් කීපදෙනෙක් ද සිටිනවා.,asr_sinhala/data/e3/e37871eb90.flac
රූපාවචර බ්‍රහ්මලෝක දහසයෙන් දොළහක්.,asr_sinhala/data/cb/cbb777f02d.flac
මෙම ගොවි උද්ඝෝෂණය සංවිධාන කැර තිබිණි,asr_sinhala/data/41/41e63a4579.flac
එච්චරකටයි නෙව,asr_sinhala/data/ea/eaa116fca2.flac
